"","userid","artistid","prediction"
"238905",1356,"6377","0.394130552146058"
"238912",1365,"6377","0.328442126788382"
"238915",1368,"6377","0.262753701430705"
"238916",1369,"6377","0.131376850715353"
"238928",1385,"6377","0.131376850715353"
"238931",1388,"6377","0.131376850715353"
"238935",1394,"6377","0.328442126788382"
"238939",1399,"6377","0.197065276073029"
"238940",1401,"6377","0.262753701430705"
"238946",1410,"6377","0.0656884253576763"
"238948",1413,"6377","0.394130552146058"
"238955",1423,"6377","0.262753701430705"
"238961",1429,"6377","0.328442126788382"
"238966",1434,"6377","0.262753701430705"
"238967",1435,"6377","0.197065276073029"
"238968",1437,"6377","0.131376850715353"
"238975",1445,"6377","0.262753701430705"
"238976",1446,"6377","0.262753701430705"
"238977",1447,"6377","0.262753701430705"
"238980",1451,"6377","0.131376850715353"
"238982",1453,"6377","0.525507402861411"
"238984",1455,"6377","0.328442126788382"
"238986",1457,"6377","0.328442126788382"
"238987",1458,"6377","0.0656884253576763"
"238989",1461,"6377","0.0656884253576763"
"238990",1462,"6377","0.394130552146058"
"238993",1465,"6377","0.262753701430705"
"238994",1466,"6377","0.262753701430705"
"238998",1471,"6377","0.197065276073029"
"239001",1475,"6377","0.131376850715353"
"239002",1476,"6377","0.459818977503734"
"239004",1478,"6377","0.591195828219087"
"239009",1485,"6377","0.197065276073029"
"239012",1489,"6377","0.262753701430705"
"239015",1492,"6377","0.131376850715353"
"239024",1503,"6377","0.131376850715353"
"239029",1509,"6377","0.131376850715353"
"239030",1511,"6377","0.262753701430705"
"239033",1515,"6377","0.197065276073029"
"239034",1516,"6377","0.197065276073029"
"239035",1517,"6377","0.839429480986076"
"239037",1519,"6377","0.131376850715353"
"239039",1521,"6377","0.394130552146058"
"239041",1525,"6377","0.131376850715353"
"239043",1528,"6377","0.262753701430705"
"239045",1532,"6377","0.394130552146058"
"239046",1533,"6377","1.0646340298253"
"239053",1540,"6377","0.197065276073029"
"239061",1552,"6377","0.0656884253576763"
"239062",1553,"6377","0.197065276073029"
"239063",1555,"6377","0.596727898060719"
"239064",1558,"6377","0.131376850715353"
"239066",1560,"6377","0.197065276073029"
"239069",1564,"6377","0.394130552146058"
"239073",1568,"6377","0.328442126788382"
"239075",1572,"6377","0.662416323418395"
"239079",1577,"6377","0.459818977503734"
"239080",1578,"6377","0.551091591208391"
"239081",1580,"6377","0.419714740493038"
"239090",1590,"6377","0.328442126788382"
"239091",1591,"6377","0.459818977503734"
"239093",1593,"6377","0.576675779555371"
"239097",1600,"6377","0.328442126788382"
"239101",1605,"6377","0.262753701430705"
"239102",1606,"6377","0.328442126788382"
"239103",1607,"6377","0.131376850715353"
"239104",1608,"6377","0.0656884253576763"
"239109",1616,"6377","0.354026315135362"
"239118",1628,"6377","0.459818977503734"
"239121",1632,"6377","0.328442126788382"
"239122",1633,"6377","0.384819790042055"
"239124",1636,"6377","0.131376850715353"
"239131",1646,"6377","0.328442126788382"
"239132",1647,"6377","0.197065276073029"
"239133",1648,"6377","0.131376850715353"
"239134",1649,"6377","0.262753701430705"
"239145",1662,"6377","0.28163177095354"
"239146",1663,"6377","0.131376850715353"
"239148",1666,"6377","0.525507402861411"
"239156",1678,"6377","0.131376850715353"
"239160",1683,"6377","0.197065276073029"
"239161",1684,"6377","0.0656884253576763"
"239164",1687,"6377","0.591195828219087"
"239165",1690,"6377","0.197065276073029"
"239167",1692,"6377","0.197065276073029"
"239168",1693,"6377","0.131376850715353"
"239172",1699,"6377","0.262753701430705"
"239182",1715,"6377","0.262753701430705"
"239183",1717,"6377","0.394130552146058"
"239186",1722,"6377","0.197065276073029"
"239188",1725,"6377","0.197065276073029"
"239189",1726,"6377","0.328442126788382"
"239192",1730,"6377","0.262753701430705"
"239194",1734,"6377","0.525507402861411"
"239195",1736,"6377","0.262753701430705"
"239198",1742,"6377","0.328442126788382"
"239203",1748,"6377","0.197065276073029"
"239206",1753,"6377","0.328442126788382"
"239208",1757,"6377","0.131376850715353"
"239209",1759,"6377","0.375509027938053"
"239212",1762,"6377","0.197065276073029"
"239213",1765,"6377","0.131376850715353"
"239214",1766,"6377","0.262753701430705"
"239215",1768,"6377","0.197065276073029"
"239216",1769,"6377","0.131376850715353"
"239217",1770,"6377","0.187754513969026"
"239218",1771,"6377","0.197065276073029"
"239220",1773,"6377","0.0656884253576763"
"239223",1776,"6377","0.131376850715353"
"239226",1780,"6377","0.459818977503734"
"239231",1786,"6377","0.131376850715353"
"239233",1788,"6377","0.328442126788382"
"239235",1791,"6377","0.662416323418395"
"239236",1793,"6377","0.28163177095354"
"239238",1795,"6377","0.197065276073029"
"239242",1799,"6377","0.262753701430705"
"239250",1808,"6377","0.328442126788382"
"239252",1810,"6377","0.591195828219087"
"239253",1811,"6377","0.262753701430705"
"239254",1813,"6377","0.394130552146058"
"239256",1815,"6377","0.197065276073029"
"239261",1820,"6377","0.262753701430705"
"239262",1821,"6377","0.262753701430705"
"239265",1825,"6377","0.131376850715353"
"239266",1826,"6377","0.197065276073029"
"239268",1828,"6377","0.262753701430705"
"239269",1829,"6377","0.328442126788382"
"239273",1833,"6377","0.131376850715353"
"239274",1834,"6377","0.0656884253576763"
"239277",1838,"6377","0.131376850715353"
"239282",1844,"6377","0.131376850715353"
"239284",1846,"6377","0.131376850715353"
"239285",1850,"6377","0.197065276073029"
"239286",1851,"6377","0.131376850715353"
"239294",1863,"6377","0.197065276073029"
"239298",1869,"6377","0.197065276073029"
"239299",1871,"6377","0.197065276073029"
"239301",1873,"6377","0.262753701430705"
"239306",1880,"6377","0.459818977503734"
"239307",1881,"6377","0.197065276073029"
"239313",1894,"6377","0.328442126788382"
"239314",1895,"6377","0.394130552146058"
"239318",1899,"6377","0.131376850715353"
"239320",1902,"6377","0.197065276073029"
"239321",1903,"6377","0.197065276073029"
"239324",1908,"6377","0.131376850715353"
"239330",1917,"6377","0.0656884253576763"
"239331",1918,"6377","0.0656884253576763"
"239333",1921,"6377","0.328442126788382"
"239335",1924,"6377","0.394130552146058"
"239348",1942,"6377","0.314173393278436"
"239350",1946,"6377","0.708052630270724"
"239356",1954,"6377","0.131376850715353"
"239360",1959,"6377","0.197065276073029"
"239361",1961,"6377","0.394130552146058"
"239363",1963,"6377","0.262753701430705"
"239365",1965,"6377","0.197065276073029"
"239370",1973,"6377","0.328442126788382"
"239374",1979,"6377","0.197065276073029"
"239377",1983,"6377","0.197065276073029"
"239381",1988,"6377","0.197065276073029"
"239392",2000,"6377","1.43609114107971"
"239404",2018,"6377","0.131376850715353"
"239406",2020,"6377","0.197065276073029"
"239407",2021,"6377","0.394130552146058"
"239409",2023,"6377","0.0656884253576763"
"239416",2031,"6377","0.525507402861411"
"239418",2033,"6377","0.525507402861411"
"239421",2037,"6377","0.328442126788382"
"239422",2038,"6377","0.328442126788382"
"239432",2054,"6377","0.262753701430705"
"239436",2058,"6377","0.131376850715353"
"239437",2059,"6377","0.459818977503734"
"239439",2061,"6377","0.37407843364071"
"239442",2065,"6377","0.328442126788382"
"239448",2072,"6377","0.328442126788382"
"239449",2075,"6377","0.131376850715353"
"239453",2079,"6377","0.131376850715353"
"239458",2087,"6377","0.262753701430705"
"239459",2088,"6377","0.177013157567681"
"239469",6,"6378","0.0960461429641116"
"239593",159,"6378","0.672323000748781"
"239647",230,"6378","0.239581173528543"
"239729",332,"6378","0.192092285928223"
"239756",361,"6378","0.192092285928223"
"239774",387,"6378","2.28933764729389"
"239789",405,"6378","0.480230714820558"
"239798",417,"6378","0.192092285928223"
"239800",419,"6378","0.0960461429641116"
"239866",498,"6378","0.384184571856446"
"239879",514,"6378","0.500005137463062"
"239917",561,"6378","2.261851291628"
"239962",621,"6378","0.672323000748781"
"240027",698,"6378","0.480230714820558"
"240040",713,"6378","0.192092285928223"
"240078",757,"6378","0.428575832111196"
"240093",778,"6378","0.864415286677005"
"240101",789,"6378","0.288138428892335"
"240168",873,"6378","0.192092285928223"
"240194",910,"6378","0.480230714820558"
"240200",916,"6378","0.288138428892335"
"240205",924,"6378","0.373198629919519"
"240260",1002,"6378","0.192092285928223"
"240282",1027,"6378","0.480230714820558"
"240328",1086,"6378","0.638883129409448"
"240348",1113,"6378","0.312829848589087"
"240353",1120,"6378","0.0960461429641116"
"240358",1128,"6378","0.500005137463062"
"240400",1180,"6378","0.0960461429641116"
"240430",1222,"6378","0.384184571856446"
"240493",1311,"6378","0.192092285928223"
"240524",1357,"6378","0.293139683981979"
"240529",1364,"6378","0.0732849209954947"
"240583",1433,"6378","0.214287916055598"
"240653",1517,"6378","0.384184571856446"
"240664",1533,"6378","0.775225056480895"
"240681",1555,"6378","0.288138428892335"
"240693",1572,"6378","0.288138428892335"
"240698",1578,"6378","0.192092285928223"
"240699",1580,"6378","0.192092285928223"
"240711",1593,"6378","0.384184571856446"
"240727",1616,"6378","0.192092285928223"
"240853",1791,"6378","0.288138428892335"
"240878",1819,"6378","0.0798603911761809"
"240968",1946,"6378","0.384184571856446"
"240979",1961,"6378","0.239581173528543"
"241057",2061,"6378","0.0960461429641116"
"241066",2072,"6378","0.428575832111196"
"241077",2088,"6378","0.0960461429641116"
"241087",6,"6379","0.129704618153194"
"241088",7,"6379","0.475817983665022"
"241089",8,"6379","0.158605994555007"
"241091",11,"6379","0.211474659406677"
"241092",12,"6379","0.370080653961684"
"241096",17,"6379","0.105737329703338"
"241098",21,"6379","0.158605994555007"
"241101",24,"6379","0.211474659406677"
"241102",25,"6379","0.105737329703338"
"241106",29,"6379","0.0528686648516691"
"241107",30,"6379","0.105737329703338"
"241113",38,"6379","0.0528686648516691"
"241115",42,"6379","0.158605994555007"
"241118",45,"6379","0.422949318813353"
"241119",46,"6379","0.475817983665022"
"241120",47,"6379","0.264343324258346"
"241121",48,"6379","0.0528686648516691"
"241122",49,"6379","0.105737329703338"
"241126",53,"6379","0.264343324258346"
"241127",54,"6379","0.105737329703338"
"241129",57,"6379","0.105737329703338"
"241130",58,"6379","0.0528686648516691"
"241137",68,"6379","0.211474659406677"
"241144",75,"6379","0.211474659406677"
"241148",79,"6379","0.105737329703338"
"241154",87,"6379","0.0528686648516691"
"241158",92,"6379","0.0528686648516691"
"241160",95,"6379","0.211474659406677"
"241161",96,"6379","0.0528686648516691"
"241162",98,"6379","0.105737329703338"
"241171",110,"6379","0.422949318813353"
"241174",116,"6379","0.181334786200775"
"241178",120,"6379","0.105737329703338"
"241179",121,"6379","0.158605994555007"
"241182",126,"6379","0.158605994555007"
"241185",129,"6379","0.211474659406677"
"241186",130,"6379","0.211474659406677"
"241187",132,"6379","0.370080653961684"
"241188",133,"6379","0.158605994555007"
"241189",134,"6379","0.264343324258346"
"241190",135,"6379","0.211474659406677"
"241191",136,"6379","0.158605994555007"
"241198",144,"6379","0.211474659406677"
"241199",145,"6379","0.211474659406677"
"241200",146,"6379","0.475817983665022"
"241201",147,"6379","0.211474659406677"
"241204",150,"6379","0.105737329703338"
"241211",159,"6379","1.11940698647903"
"241217",171,"6379","0.105737329703338"
"241224",179,"6379","0.105737329703338"
"241230",186,"6379","0.0528686648516691"
"241247",209,"6379","0.158605994555007"
"241248",210,"6379","0.105737329703338"
"241252",214,"6379","0.158605994555007"
"241259",223,"6379","0.317211989110015"
"241262",226,"6379","0.475817983665022"
"241263",227,"6379","0.264343324258346"
"241264",229,"6379","0.0528686648516691"
"241265",230,"6379","0.211474659406677"
"241266",231,"6379","0.264343324258346"
"241267",232,"6379","0.422949318813353"
"241268",233,"6379","0.211474659406677"
"241269",234,"6379","0.181334786200775"
"241271",236,"6379","0.370080653961684"
"241274",240,"6379","0.158605994555007"
"241276",242,"6379","0.211474659406677"
"241277",243,"6379","0.158605994555007"
"241278",244,"6379","0.105737329703338"
"241279",248,"6379","0.264343324258346"
"241283",252,"6379","0.264343324258346"
"241284",253,"6379","0.264343324258346"
"241286",256,"6379","0.370080653961684"
"241288",258,"6379","0.0528686648516691"
"241296",267,"6379","0.158605994555007"
"241299",271,"6379","0.317211989110015"
"241310",286,"6379","0.211474659406677"
"241320",301,"6379","0.158605994555007"
"241321",302,"6379","0.211474659406677"
"241323",305,"6379","0.264343324258346"
"241326",310,"6379","0.105737329703338"
"241338",322,"6379","0.475817983665022"
"241341",326,"6379","0.158605994555007"
"241342",327,"6379","0.264343324258346"
"241344",329,"6379","0.317211989110015"
"241347",332,"6379","0.259409236306387"
"241348",333,"6379","0.105737329703338"
"241350",335,"6379","0.158605994555007"
"241353",338,"6379","0.158605994555007"
"241354",339,"6379","0.370080653961684"
"241355",340,"6379","0.211474659406677"
"241361",348,"6379","0.0528686648516691"
"241363",350,"6379","0.264343324258346"
"241365",352,"6379","0.158605994555007"
"241366",353,"6379","0.0528686648516691"
"241367",354,"6379","0.0528686648516691"
"241368",355,"6379","0.211474659406677"
"241374",361,"6379","0.470883895713064"
"241384",375,"6379","0.105737329703338"
"241388",380,"6379","0.370080653961684"
"241390",385,"6379","0.211474659406677"
"241392",387,"6379","6.0484357523611"
"241394",390,"6379","0.422949318813353"
"241396",392,"6379","0.105737329703338"
"241402",399,"6379","0.475817983665022"
"241403",400,"6379","0.158605994555007"
"241406",403,"6379","0.211474659406677"
"241407",405,"6379","0.859997750172645"
"241411",411,"6379","0.271169598189225"
"241413",413,"6379","0.105737329703338"
"241414",414,"6379","0.370080653961684"
"241415",415,"6379","0.211474659406677"
"241416",417,"6379","0.470883895713064"
"241418",419,"6379","0.182573283004863"
"241420",421,"6379","0.317211989110015"
"241423",425,"6379","0.105737329703338"
"241434",437,"6379","0.105737329703338"
"241443",451,"6379","0.422949318813353"
"241447",456,"6379","0.0528686648516691"
"241449",458,"6379","0.105737329703338"
"241456",466,"6379","0.158605994555007"
"241460",470,"6379","0.317211989110015"
"241461",472,"6379","0.264343324258346"
"241462",473,"6379","0.158605994555007"
"241466",477,"6379","0.211474659406677"
"241468",479,"6379","0.370080653961684"
"241474",486,"6379","0.158605994555007"
"241480",493,"6379","0.0604449287335916"
"241482",495,"6379","0.105737329703338"
"241483",497,"6379","0.370080653961684"
"241484",498,"6379","0.888899126574459"
"241486",501,"6379","0.158605994555007"
"241487",502,"6379","0.264343324258346"
"241488",503,"6379","0.105737329703338"
"241489",504,"6379","0.105737329703338"
"241493",510,"6379","0.0528686648516691"
"241497",514,"6379","0.264343324258346"
"241500",518,"6379","0.264343324258346"
"241505",527,"6379","0.211474659406677"
"241508",531,"6379","0.211474659406677"
"241511",534,"6379","0.264343324258346"
"241513",536,"6379","0.105737329703338"
"241514",537,"6379","0.211474659406677"
"241515",538,"6379","0.317211989110015"
"241516",539,"6379","0.105737329703338"
"241522",545,"6379","0.158605994555007"
