disp_id,client_id,account_id,type_disp,frequency,Creation_account,card_id,Type_card,issued_date,district_id,district_name,region,nbr_inhabitants,nbr_municipalities_inhabitants < 499,nbr_municipalities_inhabitants 500-1999,nbr_municipalities_inhabitants 2000-9999,nbr_municipalities_inhabitants  >10000,nbr_cities,ratio_urban_inhabitants,average_salary,unemploymant_rate95,unemploymant_rate96,nbr_enterpreneurs_1000inhabitants,nbr_crimes95,nbr_crimes96,client_age,gender,birthdate,Credits,Withdrawals,remittance_another_bank,collection_another_bank,credit_cash,withdrawal_cash,creditcard_withdrawal,Q1-1993,Q1-1994,Q1-1995,Q1-1996,Q1-1997,Q1-1998,Q2-1993,Q2-1994,Q2-1995,Q2-1996,Q2-1997,Q2-1998,Q3-1993,Q3-1994,Q3-1995,Q3-1996,Q3-1997,Q3-1998,Q4-1993,Q4-1994,Q4-1995,Q4-1996,Q4-1997,Q4-1998,Other,Leasing,Insurance_Pay,Household_Pay,Loan_Pay,nbr_Other,nbr_Leasing,nbr_Insurance_Pay,nbr_Household_Pay,nbr_Loan_Pay,loan_id,date,amount,duration,payments,status
4086,4086,3379,OWNER,Monthly,1997-01-24,,,,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,58.0,female,1941-12-22,366469.6,,,,363073.0,305962.8,,0,0,0,0,7,19,0,0,0,0,10,15,0,0,0,0,13,12,0,0,0,0,22,19,,,,,,,,,,,,,,,,
4087,4087,3380,OWNER,Monthly,1993-12-10,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,54.0,female,1946-02-16,472818.39999999985,,249432.0,,466406.0,195817.60000000024,,0,9,16,15,15,13,0,17,17,16,16,13,0,17,17,17,15,15,3,29,30,28,23,22,,,,4376.0,,,,,1.0,,,,,,,
4088,4088,3381,OWNER,Monthly,1997-08-02,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,51.0,female,1948-12-18,361984.0,,119652.0,,359569.0,213015.20000000007,,0,0,0,0,0,21,0,0,0,0,0,18,0,0,0,0,6,16,0,0,0,0,19,27,,,,9971.0,,,,,1.0,,,,,,,
4089,4089,3381,DISPONENT,Monthly,1997-08-02,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,53.0,male,1947-02-27,361984.0,,119652.0,,359569.0,213015.20000000007,,0,0,0,0,0,21,0,0,0,0,0,18,0,0,0,0,6,16,0,0,0,0,19,27,,,,9971.0,,,,,1.0,,,,,,,
4090,4090,3382,OWNER,Weekly,1997-11-20,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,29.0,male,1971-06-22,245225.59999999995,241625.0,,,243100.0,241625.0,,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,2,22,,,,,3975.8,,,,,1.0,,,,,,
4091,4091,3383,OWNER,Monthly,1997-09-28,636.0,junior,1998-11-09,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,17.0,female,1982-09-07,112139.50000000001,,,,109860.0,59325.19999999999,4000.0,0,0,0,0,0,23,0,0,0,0,0,19,0,0,0,0,1,18,0,0,0,0,15,30,,,,,,,,,,,,,,,,
4092,4092,3384,OWNER,Monthly,1995-11-05,,,,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,66.0,female,1933-11-11,242438.90000000002,,99790.0,236018.0,1100.0,95501.80000000005,,0,0,0,8,19,20,0,0,0,15,16,16,0,0,0,14,19,15,0,0,5,24,26,22,,,,2935.0,,,,,1.0,,,,,,,
4093,4093,3385,OWNER,Monthly,1997-12-21,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,53.0,male,1946-09-29,94458.9,,27632.0,,92754.0,22402.2,,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,1,27,,,,3454.0,,,,,1.0,,,,,,,
4094,4094,3386,OWNER,Monthly,1995-05-23,637.0,junior,1997-08-06,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,20.0,male,1979-12-19,1617827.8,1608988.5000000005,,,1610139.0,1595388.5000000019,13600.0,0,0,0,27,26,18,0,0,4,25,17,12,0,0,21,21,13,11,0,0,40,32,28,17,,,,,,,,,,,,,,,,
4095,4095,3387,OWNER,Weekly,1996-12-28,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,25.0,male,1974-09-14,900513.2,831887.0,,867152.0,27900.0,831887.0,,0,0,0,0,9,23,0,0,0,0,13,16,0,0,0,0,15,15,0,0,0,1,28,30,,,,,,,,,,,,,,,,
4096,4096,3387,DISPONENT,Weekly,1996-12-28,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,20.0,female,1980-03-16,900513.2,831887.0,,867152.0,27900.0,831887.0,,0,0,0,0,9,23,0,0,0,0,13,16,0,0,0,0,15,15,0,0,0,1,28,30,,,,,,,,,,,,,,,,
4098,4098,3389,OWNER,Monthly,1996-01-30,,,,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,62.0,male,1938-03-28,1620339.6000000003,1574323.6,156224.0,,1611837.0,1418099.6000000006,,0,0,0,9,27,36,0,0,0,15,17,14,0,0,0,21,19,23,0,0,0,37,36,35,,,,4882.0,,,,,1.0,,,,,,,
4099,4099,3390,OWNER,Weekly,1996-12-22,,,,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,55.0,female,1945-05-03,535850.0,484503.0,104235.0,528140.0,3200.0,380268.0,,0,0,0,0,9,34,0,0,0,0,22,28,0,0,0,0,28,28,0,0,0,1,49,50,2564.0,,105.0,850.0,3385.5,2.0,,1.0,1.0,1.0,5665.0,1998-03-11,40632.0,12.0,3386.0,C
4100,4100,3391,OWNER,Monthly,1993-04-01,638.0,gold,1997-10-14,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,45.0,male,1955-03-13,1299774.9000000004,,442093.0,,1286700.0,714014.399999999,71500.0,0,25,25,25,24,27,10,19,19,20,19,20,14,19,20,19,20,18,31,31,34,31,33,32,6082.0,620.0,,813.0,,1.0,1.0,,1.0,,,,,,,
4101,4101,3392,OWNER,Monthly,1995-06-08,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,30.0,female,1970-05-07,475111.4,,233282.0,,469962.0,202174.80000000016,,0,0,0,16,17,16,0,0,3,16,15,17,0,0,9,18,16,16,0,0,22,31,29,27,,,,6139.0,,,,,1.0,,,,,,,
4102,4102,3393,OWNER,Monthly,1996-12-22,,,,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,30.0,female,1969-08-15,319235.7,304934.4,151867.0,311220.0,6100.0,153067.40000000008,,0,0,0,0,9,16,0,0,0,0,14,14,0,0,0,0,15,15,0,0,0,1,25,24,,,,7993.0,,,,,1.0,,,,,,,
4103,4103,3393,DISPONENT,Monthly,1996-12-22,,,,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,35.0,male,1965-05-19,319235.7,304934.4,151867.0,311220.0,6100.0,153067.40000000008,,0,0,0,0,9,16,0,0,0,0,14,14,0,0,0,0,15,15,0,0,0,1,25,24,,,,7993.0,,,,,1.0,,,,,,,
4104,4104,3394,OWNER,Monthly,1996-10-09,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,81.0,male,1919-04-10,178372.19999999995,,43256.0,176094.0,200.0,110761.20000000006,,0,0,0,0,15,24,0,0,0,0,19,19,0,0,0,0,20,19,0,0,0,7,33,30,,,,1889.0,,,,,2.0,,,,,,,
4105,4105,3395,OWNER,Monthly,1997-11-05,,,,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,19.0,female,1980-11-15,375905.3,,37120.0,,372042.0,252931.40000000005,,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,6,27,,,,3712.0,,,,,1.0,,,,,,,
4106,4106,3396,OWNER,Monthly,1997-11-20,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,63.0,male,1936-11-09,220557.30000000002,,,,218758.0,182956.80000000002,,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,4,23,,,,,,,,,,,,,,,,
4107,4107,3397,OWNER,Monthly,1996-08-04,,,,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,45.0,male,1954-09-09,634298.7999999999,,235000.0,,629661.0,365090.3999999999,,0,0,0,0,22,22,0,0,0,0,19,17,0,0,0,6,18,16,0,0,0,18,27,27,,,,9400.0,,,,,1.0,,,,,,,
4108,4108,3398,OWNER,Monthly,1997-04-15,,,,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,74.0,female,1926-01-26,120053.4,,31840.0,117820.0,700.0,62718.999999999985,,0,0,0,0,0,22,0,0,0,0,3,15,0,0,0,0,7,16,0,0,0,0,22,24,,,,1990.0,,,,,1.0,,,,,,,
4109,4109,3399,OWNER,Monthly,1996-09-26,,,,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,46.0,male,1953-08-11,507530.8,,171021.0,,504055.0,296661.2,,0,0,0,0,17,31,0,0,0,0,26,27,0,0,0,1,25,24,0,0,0,10,43,39,2537.0,,261.0,4748.0,,2.0,,1.0,1.0,,,,,,,
4112,4112,3401,OWNER,Weekly,1997-10-04,639.0,classic,1998-05-23,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,25.0,male,1974-11-28,348601.4000000001,324831.0,33976.0,,345984.0,287255.0,3600.0,0,0,0,0,0,7,0,0,0,0,0,21,0,0,0,0,0,18,0,0,0,0,8,27,,,,4247.0,,,,,1.0,,,,,,,
4113,4113,3402,OWNER,Weekly,1995-03-16,,,,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,52.0,female,1947-09-09,2254620.6999999993,2145209.0,343140.0,,2242966.0,1802069.0,,0,0,1,33,25,35,0,0,19,27,22,18,0,0,22,35,21,27,0,0,38,47,36,49,4324.0,1197.0,,3656.0,,1.0,1.0,,1.0,,,,,,,
4114,4114,3403,OWNER,Monthly,1997-05-20,,,,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,36.0,male,1964-02-09,755737.6,647802.5999999999,11970.0,,751625.0,635832.5999999997,,0,0,0,0,0,24,0,0,0,0,5,16,0,0,0,0,14,19,0,0,0,0,33,40,,,,,1995.0,,,,,1.0,5669.0,1998-06-27,71820.0,36.0,1995.0,C
4115,4115,3404,OWNER,Monthly,1997-11-04,640.0,classic,1998-07-14,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,57.0,male,1943-03-27,291304.7,,,,287941.0,205231.40000000002,7100.0,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,6,23,,,,,,,,,,,,,,,,
4116,4116,3405,OWNER,Monthly,1994-03-07,641.0,classic,1996-06-18,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,63.0,male,1936-11-24,1303506.3999999997,,399779.0,,1292766.0,771173.7999999991,69200.0,0,3,21,22,22,22,0,9,17,16,16,16,0,16,17,17,16,20,0,29,29,30,29,28,,,,7543.0,,,,,1.0,,,,,,,
4117,4117,3406,OWNER,Monthly,1997-12-08,,,,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,82.0,female,1918-07-01,81262.0,,25380.0,79222.0,1100.0,33916.79999999999,,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,3,27,,,,2820.0,,,,,1.0,,,,,,,
4118,4118,3407,OWNER,Monthly,1993-08-24,,,,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,22.0,male,1978-06-17,1464926.1000000003,1398084.4,,,1456597.0,1398084.4,,0,17,20,18,13,22,0,14,15,12,11,23,6,10,12,10,9,15,21,18,25,24,19,31,,,,,,,,,,,,,,,,
4119,4119,3408,OWNER,Monthly,1993-09-19,,,,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,38.0,female,1962-02-20,1418789.0999999999,,,,1408494.0,1372286.8000000007,,0,12,21,19,21,17,0,14,13,15,15,11,1,12,12,13,13,15,10,22,24,22,23,22,,,,,,,,,,,,,,,,
4120,4120,3408,DISPONENT,Monthly,1993-09-19,,,,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,39.0,male,1961-03-06,1418789.0999999999,,,,1408494.0,1372286.8000000007,,0,12,21,19,21,17,0,14,13,15,15,11,1,12,12,13,13,15,10,22,24,22,23,22,,,,,,,,,,,,,,,,
4121,4121,3409,OWNER,Monthly,1996-03-01,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,77.0,male,1923-02-12,169311.00000000003,,95010.0,166464.0,900.0,58553.399999999965,,0,0,0,3,18,14,0,0,0,7,13,13,0,0,0,14,13,12,0,0,0,26,21,20,,,,3167.0,,,,,1.0,,,,,,,
4122,4122,3410,OWNER,Monthly,1995-07-03,,,,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,30.0,male,1969-09-18,699203.7,,140378.0,,692256.5,508100.1999999996,,0,0,0,32,28,29,0,0,0,23,23,22,0,0,9,21,25,21,0,0,23,37,43,36,120.0,,169.0,3505.0,,1.0,,1.0,1.0,,,,,,,
4123,4123,3410,DISPONENT,Monthly,1995-07-03,,,,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,33.0,female,1966-11-12,699203.7,,140378.0,,692256.5,508100.1999999996,,0,0,0,32,28,29,0,0,0,23,23,22,0,0,9,21,25,21,0,0,23,37,43,36,120.0,,169.0,3505.0,,1.0,,1.0,1.0,,,,,,,
4124,4124,3411,OWNER,Monthly,1996-12-17,,,,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,36.0,female,1963-11-10,376224.2,,122417.0,,371498.0,190837.40000000008,,0,0,0,0,9,23,0,0,0,0,13,16,0,0,0,0,17,16,0,0,0,1,27,26,,,,6443.0,,,,,1.0,,,,,,,
4125,4125,3412,OWNER,Monthly,1996-12-20,,,,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,78.0,female,1922-04-17,138722.00000000003,,32357.0,136872.0,400.0,89277.40000000002,,0,0,0,0,3,21,0,0,0,0,14,18,0,0,0,0,19,17,0,0,0,1,32,30,,,,1703.0,,,,,2.0,,,,,,,
4126,4126,3413,OWNER,Monthly,1993-07-13,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,24.0,male,1975-09-09,752816.6,,303579.0,,736916.0,347596.0,,0,24,24,25,27,26,0,26,25,27,25,26,7,25,24,26,27,26,18,42,45,42,43,42,381.0,,247.0,4359.0,,2.0,,1.0,1.0,,,,,,,
4127,4127,3413,DISPONENT,Monthly,1993-07-13,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,30.0,female,1970-05-26,752816.6,,303579.0,,736916.0,347596.0,,0,24,24,25,27,26,0,26,25,27,25,26,7,25,24,26,27,26,18,42,45,42,43,42,381.0,,247.0,4359.0,,2.0,,1.0,1.0,,,,,,,
4129,4129,3415,OWNER,Monthly,1997-12-06,,,,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,48.0,female,1952-03-31,116311.70000000001,,33424.0,,114784.0,54302.19999999999,,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,1,30,,,,4178.0,,,,,1.0,,,,,,,
4131,4131,3417,OWNER,Monthly,1995-09-28,,,,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,24.0,male,1976-06-02,262034.00000000003,,,,258157.0,240875.60000000018,,0,0,0,24,20,16,0,0,0,18,19,16,0,0,1,17,16,14,0,0,14,30,26,25,,,,,,,,,,,,,,,,
4132,4132,3418,OWNER,After_transaction,1996-09-02,,,,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,37.0,male,1962-10-15,1134168.5,1106645.0,82042.0,,1129065.0,1024603.0,,0,0,0,0,32,21,0,0,0,0,20,21,0,0,0,1,21,19,0,0,0,11,32,35,,,,,4318.0,,,,,1.0,5674.0,1997-06-10,207264.0,48.0,4318.0,C
4133,4133,3418,DISPONENT,After_transaction,1996-09-02,,,,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,35.0,female,1965-03-22,1134168.5,1106645.0,82042.0,,1129065.0,1024603.0,,0,0,0,0,32,21,0,0,0,0,20,21,0,0,0,1,21,19,0,0,0,11,32,35,,,,,4318.0,,,,,1.0,5674.0,1997-06-10,207264.0,48.0,4318.0,C
4134,4134,3419,OWNER,Monthly,1994-10-29,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,46.0,female,1954-02-12,670424.9999999999,,360852.0,,665516.0,293197.0000000001,,0,0,12,27,29,28,0,0,24,24,23,23,0,0,22,22,21,23,0,7,37,36,38,37,532.0,,2456.0,4910.0,,1.0,,1.0,1.0,,,,,,,
4136,4136,3421,OWNER,Monthly,1995-02-01,,,,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,41.0,male,1959-01-06,949360.8,,371520.0,,940153.0,510473.19999999955,,0,0,6,22,23,22,0,0,12,15,16,17,0,0,17,17,20,15,0,0,27,31,29,26,,,,8640.0,,,,,1.0,,,,,,,
4137,4137,3422,OWNER,Monthly,1996-03-28,642.0,classic,1996-12-13,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,50.0,male,1949-08-30,859060.4999999999,,257936.0,,853728.0,545208.7999999996,19900.0,0,0,0,1,17,17,0,0,0,9,18,19,0,0,0,13,16,16,0,0,0,27,30,25,,,,9212.0,,,,,1.0,,,,,,,
4138,4138,3423,OWNER,Monthly,1997-11-10,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,31.0,female,1968-09-18,101013.59999999998,,34155.0,,99741.5,53611.39999999999,,0,0,0,0,0,10,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,6,27,2685.0,,,1110.0,,1.0,,,1.0,,,,,,,
4139,4139,3424,OWNER,Monthly,1993-02-16,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,30.0,male,1969-07-20,2396149.9000000004,2300852.4000000022,557184.0,,2379359.0,1743668.4000000018,,5,24,25,24,22,27,6,25,30,26,23,27,18,21,20,28,23,29,43,39,33,46,45,46,2264.0,1379.0,1463.0,4979.0,,1.0,1.0,1.0,1.0,,,,,,,
4140,4140,3425,OWNER,Monthly,1994-08-24,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,36.0,male,1963-10-04,274981.4000000001,,127008.0,206440.0,60900.0,84726.20000000003,,0,0,19,23,22,23,0,0,16,17,16,17,0,4,16,16,16,15,0,13,27,29,29,25,,,,2646.0,,,,,1.0,,,,,,,
4141,4141,3426,OWNER,Weekly,1996-07-13,,,,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,30.0,male,1970-03-18,839051.3,775507.0,326312.0,802150.0,31100.0,449195.0,,0,0,0,0,25,25,0,0,0,0,20,20,0,0,0,7,21,18,0,0,0,20,37,33,488.0,,,13088.0,,1.0,,,1.0,,,,,,,
4142,4142,3427,OWNER,Monthly,1996-08-23,,,,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,40.0,male,1960-06-11,735635.9000000001,,226389.0,,729529.0,408935.7999999998,,0,0,0,0,15,16,0,0,0,0,18,17,0,0,0,4,18,17,0,0,0,13,28,26,,,,9843.0,,,,,1.0,,,,,,,
4143,4143,3428,OWNER,Monthly,1997-07-12,,,,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,44.0,male,1955-08-24,233214.8,,,,230788.0,192195.20000000007,,0,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,7,13,0,0,0,0,18,21,,,,,,,,,,,,,,,,
4144,4144,3428,DISPONENT,Monthly,1997-07-12,,,,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,44.0,female,1955-09-11,233214.8,,,,230788.0,192195.20000000007,,0,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,7,13,0,0,0,0,18,21,,,,,,,,,,,,,,,,
4145,4145,3429,OWNER,Monthly,1993-12-17,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,77.0,female,1922-12-02,408208.39999999997,,102520.0,399840.0,500.0,259183.00000000023,,0,3,25,26,26,24,0,18,21,20,20,18,0,19,18,18,18,15,1,34,33,32,32,28,,,,1864.0,,,,,2.0,,,,,,,
4146,4146,3430,OWNER,Monthly,1996-12-10,,,,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,45.0,female,1955-06-13,143389.80000000002,,48520.0,96100.0,44600.0,44971.99999999998,,0,0,0,0,9,17,0,0,0,0,15,18,0,0,0,0,16,17,0,0,0,3,29,27,,,,2426.0,,,,,1.0,,,,,,,
4147,4147,3431,OWNER,Monthly,1996-09-21,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,27.0,male,1972-12-23,623441.3000000002,,198927.0,,619253.5,394281.1999999999,,0,0,0,0,13,22,0,0,0,0,16,19,0,0,0,1,17,15,0,0,0,10,28,26,,,,8649.0,,,,,1.0,,,,,,,
4148,4148,3431,DISPONENT,Monthly,1996-09-21,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,32.0,female,1968-02-08,623441.3000000002,,198927.0,,619253.5,394281.1999999999,,0,0,0,0,13,22,0,0,0,0,16,19,0,0,0,1,17,15,0,0,0,10,28,26,,,,8649.0,,,,,1.0,,,,,,,
4149,4149,3432,OWNER,Monthly,1996-06-25,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,21.0,male,1979-03-07,178845.40000000002,,68350.0,,176715.0,95205.00000000006,,0,0,0,0,20,20,0,0,0,1,15,15,0,0,0,9,19,13,0,0,0,20,29,23,,,,2734.0,,,,,1.0,,,,,,,
4150,4150,3432,DISPONENT,Monthly,1996-06-25,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,22.0,female,1977-08-10,178845.40000000002,,68350.0,,176715.0,95205.00000000006,,0,0,0,0,20,20,0,0,0,1,15,15,0,0,0,9,19,13,0,0,0,20,29,23,,,,2734.0,,,,,1.0,,,,,,,
4151,4151,3433,OWNER,Monthly,1997-07-07,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,74.0,female,1926-07-17,76184.5,,32242.0,74556.0,500.0,21229.799999999996,,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,7,16,0,0,0,0,15,23,,,,2303.0,,,,,1.0,,,,,,,
4152,4152,3433,DISPONENT,Monthly,1997-07-07,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,73.0,male,1927-06-07,76184.5,,32242.0,74556.0,500.0,21229.799999999996,,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,7,16,0,0,0,0,15,23,,,,2303.0,,,,,1.0,,,,,,,
4153,4153,3434,OWNER,Monthly,1996-05-13,,,,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,44.0,male,1956-04-12,94249.39999999998,,53217.0,91667.0,900.0,27459.599999999988,,0,0,0,0,21,19,0,0,0,2,17,17,0,0,0,3,15,17,0,0,0,20,28,29,988.0,,,983.0,,1.0,,,1.0,,,,,,,
4154,4154,3434,DISPONENT,Monthly,1996-05-13,,,,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340,4505,46.0,female,1953-10-25,94249.39999999998,,53217.0,91667.0,900.0,27459.599999999988,,0,0,0,0,21,19,0,0,0,2,17,17,0,0,0,3,15,17,0,0,0,20,28,29,988.0,,,983.0,,1.0,,,1.0,,,,,,,
4155,4155,3435,OWNER,Monthly,1993-07-01,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,77.0,male,1923-05-13,311766.9,,191580.0,305910.0,200.0,92290.6000000001,,0,19,20,20,19,20,0,13,13,15,13,15,7,12,14,12,12,12,15,21,25,22,23,20,,,,3090.0,,,,,1.0,,,,,,,
4156,4156,3436,OWNER,Monthly,1995-06-24,,,,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,37.0,female,1962-11-02,145299.80000000002,,85234.0,141330.0,200.0,31890.19999999999,,0,0,0,12,14,15,0,0,1,13,15,14,0,0,3,13,13,12,0,0,14,22,23,23,,,,2243.0,,,,,1.0,,,,,,,
4157,4157,3437,OWNER,Monthly,1996-11-13,643.0,classic,1998-03-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,28.0,male,1972-05-09,1511654.9999999998,1460220.4000000001,144780.0,,1505818.0,1308940.4,6500.0,0,0,0,0,8,29,0,0,0,0,24,27,0,0,0,0,25,21,0,0,0,2,40,40,6761.0,,,478.0,,1.0,,,1.0,,,,,,,
4158,4158,3438,OWNER,Monthly,1996-12-21,,,,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,80.0,female,1920-07-10,134707.4,,54283.0,132144.0,1000.0,61327.39999999998,,0,0,0,0,3,20,0,0,0,0,11,15,0,0,0,0,14,15,0,0,0,1,26,25,,,,2857.0,,,,,1.0,,,,,,,
